Feature ID	kingdom	phylum	class	order	family	genus	species
825a0ac017172965413e5becd2ca47c9	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	
63cf0afd056a07f0c6744bd4192dddd0	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
e65c7aafdf3aa0fbcab65acc2bf2817d	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	
b5a237848449f497d10915e92ca37c94	Bacteria	Actinobacteriota	Actinobacteria	0319-7L14	0319-7L14	0319-7L14	uncultured_actinobacterium
b119209fec014b903d9a52c8be9f8712	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	
9a645c4bd267bec86a687d5ecc31ea6d	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	uncultured	uncultured_delta
73af78abbd3aa4489d8f34de10b61ad2	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	
c43d273fa44c931f4e158fcd50f4dbea	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	uncultured	uncultured	
6b189b600e02c9813fc89685bd4c0d07	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	
25c59ef691662c41a4cd95f06b8dd7ba	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	
0c96d9e29ec015ddc8909270cf8f6a39	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	
e360d69a41a65469dd6ae77818249669	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		
3eef81a0059a94b759feaeb0f209fe1b	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae		
11512c190183bc7b48198fa5b3992b70	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	
ef8b9afad4c45bcf1c68a5e61c9b9f37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Nordella	uncultured_bacterium
470cd29b0fb16c33a51aa0e8215ad279	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	
f5610cd1ae9535c2bd6d476b5cd1f1f8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	
f0c16c6a6ff3081dec174b903f862f19	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	uncultured_bacterium
385a72877cb2e312fc6228ce024d0304	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera	uncultured_bacterium
3fcfa9b539041b36c0f0dbf0fdd8642e	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	uncultured_Geobacter
f95ffecdb76be7df6660ac1edd4e0c30	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	
f547f769ea871cf8fb9b5cb75947b38b	Bacteria	Myxococcota	Polyangia	Blfdi19	Blfdi19	Blfdi19	
c50c3d6ba9fb0dee992cd77e32827962	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	
7c5db7e67ee3090b7bf7d1705d5e8752	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	
222fc0a285e73d2777a3957cd924a27b	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	Acidobacteria_bacterium
452acdffd0c8d1fc1b180769c1e3cb5f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
6a79399afe2c5de41250cf949e8b78a4	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	
48c77b4f981d587c9681f4bcb4ea456a	Bacteria	Myxococcota	bacteriap25	bacteriap25	bacteriap25	bacteriap25	
ba67bd8b01bbe2a1868cb0ce8000281a	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	PLTA13	PLTA13	
4977695460102db4134b020c45809b1d	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	uncultured	uncultured_bacterium
0665ff82987d29762e86ec6c0c1bae37	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	uncultured	uncultured	
1c3b696668fcac4e492896722ca205ca	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae		
db7cb43f54d4a899a43d069a85619109	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	uncultured_Pelobacter
3a387935c2f38716cb908b7702a4fea6	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
1e40a56a9906504f32052517659c6417	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	PLTA13	PLTA13	
41fdb5ccea541e5ed58352bb4fc8b989	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	
502da662c9a103496f774b739ab593bc	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	
6ea1e785c0296035b0c39a82b14df8cc	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	
ded12986f11012e4d6aa98360ec6511f	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae		
5a1629c43bdd3b3b61888beb6f48730b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		
eabb429bba65723ff44ff5f6b05a1538	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	
94816c1f6bc9ced1009f8fe0cbc06f07	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	Peredibacter_starrii
a96822820df1a20c47069540a087439d	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylocaldum	Methylocaldum_gracile
49387c753f2b81f77f35952708207061	Bacteria	Acidobacteriota	Subgroup_5	Subgroup_5	Subgroup_5	Subgroup_5	uncultured_bacterium
6d9edbd14a7d453498c071a4b437b4ba	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	uncultured_bacterium
da40f9a7a3cf261b6b3f8acb0c119d80	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	
3b418d2dcf085f6de4a10139146bab00	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	Isoptericola	uncultured_bacterium
b4ec9fc7989d1e9716edf13450fd8576	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
0b1b2da72fe0cf1606512dd6f67bb63f	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales			
16471363c8c382007153f669fb7b27ca	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	
c10b8d01c21c8b4022532c1e4dd32c74	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	KF-JG30-B3	
56c381c51ebd90cef32808f8d4b3d457	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	Promicromonospora	
04af73c494670491005795ed3d308786	Bacteria	Acidobacteriota	Acidobacteriae				
1bff4b068d8018e8c6c99a0a517b44a5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
b1198902a2f6daceefe1598d28bbcadd	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	
a48e022f23e92b4e5625b2e887140890	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	
6b624ad04d6acedcbb734f9680f1b938	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	uncultured	uncultured	uncultured_soil
0629a357d4b6e84eddeaec6f0a6ec87f	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41	uncultured_bacterium
6642dac0e2edee81d5604da65b0110eb	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Pseudofulvimonas	uncultured_bacterium
8ef16e051499e839b463b5152868b056	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
cc7472000e026a50caa97b14468ed3e5	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	
841e92a4cbf8181a7ccf00ab94c3a830	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	
5ea60a72e5324e94741bbdd47b742c72	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	
2f02e8f8496bf5749124061e2582c803	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	uncultured_Prosthecobacter
7e99bd16f873d18bec34050e7bf0b3ad	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		
ef1a375580091c9f4f8cc3617fd037fd	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	
2d292a4044f71737fe376964a9c852f4	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	
57320ef7f98dad80d3a2fab11acca4e1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
010b0225a7a363344735b9349d29ceb7	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	Pseudenhygromyxa	
c8e659ffc1194c3582511ce96f5358c3	Bacteria						
13462329f9792b93294f689a57ae4eea	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	
59628372b56db7ff3845d2e4a134f6b1	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	
7c6c0a4979e3102a6fa7dd1c24152208	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae		
36ae6bb697a7e76ec5e3846f6f4f6501	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae		
6e43c292ccd6a592fc9afd65b73c35bd	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	Nannocystis	uncultured_bacterium
bcd46be2042aa98f9781aa9fd243db02	Bacteria	Gemmatimonadota	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	
d96824fe96ae7362d4e72ed09db39d68	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	PLTA13	PLTA13	metagenome
e49eb434857193876ee04395bf66ddbf	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	
fed4ff063d70632305f8d7ef3c2c7fe9	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	
7d7f36fd50514321cd04429fca665477	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	
c8dec97f9c0d3aa17b21d30805d0e9db	Bacteria	Proteobacteria	Gammaproteobacteria				
ee2eedd47176cb7b6e38a8eabb92458e	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	uncultured_prokaryote
e82c27f7245680e2a6387fd5c6f06b46	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
898aab6f6cbc7c95f2a34efd8ab2bccc	Bacteria						
752ed1d839772854257b81dadd29d965	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured_planctomycete
7091cc7ffc314451f861d511c10a7aac	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	
e37445b855cfbedaec4c61f90d079798	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	uncultured_Actinomycetales
24cbfb927ab3e577db6017bb3a748c40	Bacteria	Acidobacteriota	Subgroup_5	Subgroup_5	Subgroup_5	Subgroup_5	uncultured_bacterium
78a18767125cb2907965365be7d00238	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	
c45f8fae1f649e87d05baf30b1ba4fd1	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	uncultured_Alphaproteobacteria
2cb014ea8ff9a55f66db8f120b309b79	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
141a80ce6e0003465603fd36138f1dd7	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	uncultured_Rhodospirillaceae
075d64ea641bafbf2f311339f02425ca	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	uncultured	
abe983efa2969c297a790f66f5a7e018	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	uncultured	uncultured_bacterium
97ae5421da6f85de7bff7d5b6517a523	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Kibdelosporangium	
360ac6a480fd7c3aa5e8adbd4d91a4db	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	uncultured_soil
f3955e6dcaa492d6b134e9352de88348	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales			
7893c727746caf11c3f2ce5ce8babbfc	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Geminicoccus	uncultured_bacterium
2b42f3d351e790fb6ad2f2ff887c6077	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae		
4f63eb2e927e3420605bb25deb5e6d94	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	uncultured	
3757f2a569af0c7ea461b753351ba6ef	Bacteria						
051e3243eb1e1899791744e73e25c9fc	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae		
e809224785c84543e8761538b91c41c7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azoarcus	
b33a166ceb7d4d938c45de628bd94e3f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	alphaI_cluster	
da98c0b306a066568ed70b82fb5f1766	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
8fa557e46b8351e17e209997edda300b	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_proteobacterium
9d807a118cc9ad0324fb293c154c26f4	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	Candidatus_Entotheonella	uncultured_bacterium
3f4bb317aa08b7dfe90fa571356bfdc1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
5897f64594dcffafd14ffb92c5458957	Bacteria	Actinobacteriota	Acidimicrobiia	uncultured	uncultured	uncultured	uncultured_Aciditerrimonas
9ef77a661ae0f45df90dfb1d934b6e7f	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	
8c73ea9deaf92e50091090b9aeee5e24	Bacteria	Desulfobacterota	uncultured	uncultured	uncultured	uncultured	uncultured_Desulfuromonadales
0de1175c296275d29f0fe7db6cd23373	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Vermiphilaceae	
50fc9a0bbcffcda82cc26ee18bd9fa46	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	uncultured_actinobacterium
f6dee821a769f5c2f2452e8f5ef7156e	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	
a01b2406a21790b8536b5448aa5785a0	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	Paracraurococcus_sp.
0bb84a0a880d905634e3c297e76fcb63	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	uncultured_Nakamurellaceae
225d04df85debf8eb594e263b89e8efb	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Sinibacillus	
62daeba2578ff049013e7b7fce5a0e55	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	
dda5f32d4b8e9e5afcc9d4d563b665b5	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	
626e723161939e36ece1ba094e406fb4	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
3b869182f658a672988bc5ac1509aa76	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_Chloroflexi
733c45c21948fbbe28afe6040770a741	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
35676206fd301c9f99515e390cc07356	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Tissierella	uncultured_bacterium
563aeace924357ee80f38d4ba1319054	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	
dc4b0c6dd7b2be474447273a19e90bc1	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	uncultured_Sorangiineae
f62cd5a26004d69c6353864309c483fc	Bacteria	Actinobacteriota	Actinobacteria	0319-7L14	0319-7L14	0319-7L14	uncultured_bacterium
1e60765ba9636c5ea1be7e3909bb2c27	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Streptosporangium	
0f41592c06e6cb090230eca9a18992f7	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	
de9bc939f13b183822e23739310a83af	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Sedimentibacteraceae	Sedimentibacter	
feec839360245d52b543689fd3df4bfd	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured_planctomycete
d10f5a6b227af36b882c53ab2fcfdf15	Bacteria	Proteobacteria	Alphaproteobacteria				
91743c8529b80125c404d0c17b38a541	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Ahniella	uncultured_bacterium
e8b2a084fb19d810d3bb002cbaca064d	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	
fa6e516f3ce4fc4d934549099532162c	Bacteria	Actinobacteriota	Actinobacteria	Frankiales			
766de33ec144d93b32ec827ebd2b98fd	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	
23a9220a03387f7cfe3867de4c4172f1	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales			
5d0767d903ea5456328392668ea511bc	Bacteria	Planctomycetota	Pla4_lineage	Pla4_lineage	Pla4_lineage	Pla4_lineage	
b9d47eaf934c20852e177d36d3416a39	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacteraceae	uncultured_bacterium
4b4e87cd84bc7b1a1a68694e316d5b03	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lechevalieria	
d26d9bdc42fb0a06c488379b46bc56db	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	
c725f422a0117677f486e3042ee12f93	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	
84347212a4caea3d668e5fdcab77fdea	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	uncultured_bacterium
da7a857676b673ac15a5aae421b1729a	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	Ardenticatenaceae	uncultured	
2f8ba99dc54a16678dcefb5bf1d474a5	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_Myxococcales
c457cd42e589eb86640001f5a0584961	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	
e0ca8646ad1969798278b8632092ac81	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_Gemmatimonadetes
1b1e80e1b0e83acd552183444ddb222e	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	uncultured_Rhodospirillales
93da96a7079e95e4d7a933b0ae3ce985	Bacteria						
38e3d7dfb09cbe6d69c41dd292a3c8d3	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	Pseudenhygromyxa	uncultured_bacterium
1263477fbf1ffb3ef2abbb8f9d5439a4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
2e84338f7fbf49f632e7bcb2d97663fc	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41	uncultured_bacterium
62310b11e5e0325308a8bcb8847d06c7	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	uncultured_bacterium
dc115e11d85d9df2845f227cec7baae5	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	
5d5b584612ad92af70579296a1310a7e	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	PLTA13	PLTA13	
45132f0bcbaa0621552d6ad2937ba3d2	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Haloactinopolyspora	uncultured_bacterium
8aa3658ee5eff21b55cc019a049ce97e	Bacteria	Myxococcota	Polyangia	Blfdi19	Blfdi19	Blfdi19	
8804e7ef92649222daa76261f0ef568e	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
0129d15dfad8af0ab8889034c4c58d89	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
c9f1e29ad3a6fdb4858230aa664aa541	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_organism
7c61c29a6a56e59aa440fec5cf7294b9	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	
59383d4b81547dae4a55475fcc3ade5f	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
846fc411589326ea1c57a3f5017ef6f6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	KF-JG30-B3	
834ca323e9d5d598137d0f77a85d0809	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	uncultured	uncultured_soil
063435176b47d2dd633a382267a8272a	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
d7a9a3e27d15d0ee147711d584515688	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	Ardenticatenaceae	uncultured	uncultured_bacterium
ab3c745ce87813b92b6ca31f1ff08f64	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
8d47a9b0b333056eb0e2ef6f58fe4383	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	
6b4fd2db86524f469cd0deafb2300ee9	Bacteria	Myxococcota	Polyangia	mle1-27	mle1-27	mle1-27	
f4675e3f3c100f5ddef881a67ad8a816	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	R7C24	R7C24	
878197fe1916212794ede7dfa913e083	Bacteria	Myxococcota	Polyangia	Blfdi19	Blfdi19	Blfdi19	uncultured_bacterium
0fb8776fb99050a7523e7f79d25350e6	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
79ef8ab832c1917968d92c853be22a7b	Bacteria	Myxococcota	Polyangia	VHS-B3-70	VHS-B3-70	VHS-B3-70	uncultured_bacterium
4a91a50843fd988cf99653d0e7ef9a1e	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Mycetocola	
8145fd280bc86593e327d47e2e91944b	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	bacterium_enrichment
a40518453e040578336966d35c6aefd1	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_Chloroflexi
d645f9106a1da35b62244d7689efb3e7	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	
01811ae04b83c4bf9e2171868a126cb2	Bacteria	Planctomycetota	vadinHA49	vadinHA49	vadinHA49	vadinHA49	uncultured_Planctomycetaceae
60795862bd7a0a808ab6df58bf76838a	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	Ardenticatenaceae	uncultured	uncultured_bacterium
1d63310e02eb7a5394f5b464b52b647c	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	
338517ae4b9d06021abbaa5589935867	Bacteria	Chloroflexi					
93202e0fc5a9c25e77e8f2b8606b8374	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	
65d0828a68022c46d1e8000d05de6c4e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae		
49826623bdf9d29a3212a7b214deac0a	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41	
390ea21683ba669f2c575bc82089f2ff	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
73e577f5a1d9fedb2b822da93e6e0be0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	uncultured_Verrucomicrobia
a7f64ecdf8bb9c0fa0cda25155520abb	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfurifustis	uncultured_bacterium
1cab152598fa880b69f90dedbc3cff2b	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured	
33b0f45000f94326a45661baae6e6386	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	uncultured_bacterium
83774918c320c6fc82657f35a7cda173	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	uncultured_Rhodospirillales
a0eb39703578b418d11c5c79a4ece232	Bacteria	Acidobacteriota	Subgroup_5	Subgroup_5	Subgroup_5	Subgroup_5	uncultured_Truepera
acf09bbe4c22cf842232fd5d29de70c6	Bacteria	Desulfobacterota	uncultured	uncultured	uncultured	uncultured	
c0aa9359a623d36382070d12b7b300b1	Bacteria	Halanaerobiaeota	Halanaerobiia	Halanaerobiales	Halobacteroidaceae	uncultured	
ce69d1dcb5e2169082e75a8b581f437f	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41	
b0a5bcfda496d60bca2546f1729ff1c9	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
